Id,ActivityHour,TotalIntensity,AverageIntensity,Calories,StepTotal
2320127002,2016-04-27 21:00:00,0,0.0,55,0
2320127002,2016-04-27 22:00:00,0,0.0,55,0
2320127002,2016-04-27 23:00:00,0,0.0,55,0
2320127002,2016-04-28 00:00:00,11,0.183333,73,138
2320127002,2016-04-28 01:00:00,20,0.333333,93,357
2320127002,2016-04-28 02:00:00,13,0.216667,86,374
2320127002,2016-04-28 03:00:00,18,0.3,92,412
2320127002,2016-04-28 04:00:00,0,0.0,55,0
2320127002,2016-04-28 05:00:00,0,0.0,55,0
2320127002,2016-04-28 06:00:00,0,0.0,55,0
2320127002,2016-04-28 07:00:00,14,0.233333,80,251
2320127002,2016-04-28 08:00:00,0,0.0,55,0
2320127002,2016-04-28 09:00:00,0,0.0,55,0
2320127002,2016-04-28 10:00:00,0,0.0,55,0
2320127002,2016-04-28 11:00:00,0,0.0,55,0
2320127002,2016-04-28 12:00:00,0,0.0,55,0
2320127002,2016-04-28 13:00:00,0,0.0,55,0
2320127002,2016-04-28 14:00:00,0,0.0,55,0
2320127002,2016-04-28 15:00:00,0,0.0,55,0
2320127002,2016-04-28 16:00:00,0,0.0,55,0
2320127002,2016-04-28 17:00:00,0,0.0,55,0
2320127002,2016-04-28 18:00:00,0,0.0,55,0
2320127002,2016-04-28 19:00:00,0,0.0,55,0
2320127002,2016-04-28 20:00:00,0,0.0,55,0
2320127002,2016-04-28 21:00:00,0,0.0,55,0
2320127002,2016-04-28 22:00:00,0,0.0,55,0
2320127002,2016-04-28 23:00:00,0,0.0,55,0
2320127002,2016-04-29 00:00:00,0,0.0,55,0
2320127002,2016-04-29 01:00:00,0,0.0,55,0
2320127002,2016-04-29 02:00:00,0,0.0,55,0
2320127002,2016-04-29 03:00:00,0,0.0,55,0
2320127002,2016-04-29 04:00:00,0,0.0,55,0
2320127002,2016-04-29 05:00:00,0,0.0,55,0
2320127002,2016-04-29 06:00:00,12,0.2,77,241
2320127002,2016-04-29 07:00:00,27,0.45,107,577
2320127002,2016-04-29 08:00:00,6,0.1,68,106
2320127002,2016-04-29 09:00:00,0,0.0,55,0
2320127002,2016-04-29 10:00:00,0,0.0,55,0
2320127002,2016-04-29 11:00:00,0,0.0,55,0
2320127002,2016-04-29 12:00:00,0,0.0,55,0
2320127002,2016-04-29 13:00:00,0,0.0,55,0
2320127002,2016-04-29 14:00:00,0,0.0,55,0
2320127002,2016-04-29 15:00:00,0,0.0,55,0
2320127002,2016-04-29 16:00:00,0,0.0,55,0
2320127002,2016-04-29 17:00:00,0,0.0,55,0
2320127002,2016-04-29 18:00:00,0,0.0,55,0
2320127002,2016-04-29 19:00:00,0,0.0,55,0
2320127002,2016-04-29 20:00:00,0,0.0,55,0
2320127002,2016-04-29 21:00:00,0,0.0,55,0
2320127002,2016-04-29 22:00:00,0,0.0,55,0
2320127002,2016-04-29 23:00:00,0,0.0,55,0
2320127002,2016-04-30 00:00:00,0,0.0,55,0
2320127002,2016-04-30 01:00:00,4,0.066667,63,65
2320127002,2016-04-30 02:00:00,17,0.283333,85,249
2320127002,2016-04-30 03:00:00,19,0.316667,92,378
2320127002,2016-04-30 04:00:00,24,0.4,104,582
2320127002,2016-04-30 05:00:00,15,0.25,85,336
2320127002,2016-04-30 06:00:00,11,0.183333,78,219
2320127002,2016-04-30 07:00:00,22,0.366667,96,353
2320127002,2016-04-30 08:00:00,24,0.4,98,388
2320127002,2016-04-30 09:00:00,14,0.233333,83,267
2320127002,2016-04-30 10:00:00,21,0.35,100,552
2320127002,2016-04-30 11:00:00,18,0.3,89,303
2320127002,2016-04-30 12:00:00,0,0.0,55,0
2320127002,2016-04-30 13:00:00,0,0.0,55,0
2320127002,2016-04-30 14:00:00,0,0.0,55,0
2320127002,2016-04-30 15:00:00,0,0.0,55,0
2320127002,2016-04-30 16:00:00,0,0.0,55,0
2320127002,2016-04-30 17:00:00,0,0.0,55,0
2320127002,2016-04-30 18:00:00,0,0.0,55,0
2320127002,2016-04-30 19:00:00,0,0.0,55,0
2320127002,2016-04-30 20:00:00,11,0.183333,75,210
2320127002,2016-04-30 21:00:00,18,0.3,88,331
2320127002,2016-04-30 22:00:00,9,0.15,74,185
2320127002,2016-04-30 23:00:00,7,0.116667,71,140
2320127002,2016-05-01 00:00:00,15,0.25,84,267
2320127002,2016-05-01 01:00:00,10,0.166667,75,179
2320127002,2016-05-01 02:00:00,15,0.25,85,326
2320127002,2016-05-01 03:00:00,0,0.0,55,0
2320127002,2016-05-01 04:00:00,0,0.0,55,0
2320127002,2016-05-01 05:00:00,0,0.0,55,0
2320127002,2016-05-01 06:00:00,0,0.0,55,0
2320127002,2016-05-01 07:00:00,0,0.0,55,0
2320127002,2016-05-01 08:00:00,0,0.0,55,0
2320127002,2016-05-01 09:00:00,0,0.0,55,0
2320127002,2016-05-01 10:00:00,0,0.0,55,0
2320127002,2016-05-01 11:00:00,0,0.0,55,0
2320127002,2016-05-01 12:00:00,0,0.0,55,0
2320127002,2016-05-01 13:00:00,0,0.0,55,0
2320127002,2016-05-01 14:00:00,0,0.0,56,0
2320127002,2016-05-01 15:00:00,0,0.0,55,0
2320127002,2016-05-01 16:00:00,0,0.0,55,0
2320127002,2016-05-01 17:00:00,0,0.0,55,0
2320127002,2016-05-01 18:00:00,0,0.0,55,0
2320127002,2016-05-01 19:00:00,0,0.0,55,0
2320127002,2016-05-01 20:00:00,0,0.0,55,0
2320127002,2016-05-01 21:00:00,0,0.0,55,0
2320127002,2016-05-01 22:00:00,0,0.0,55,0
2320127002,2016-05-01 23:00:00,0,0.0,55,0
2320127002,2016-05-02 00:00:00,0,0.0,55,0
2320127002,2016-05-02 01:00:00,13,0.216667,80,285
2320127002,2016-05-02 02:00:00,16,0.266667,85,322
2320127002,2016-05-02 03:00:00,21,0.35,97,564
2320127002,2016-05-02 04:00:00,10,0.166667,73,203
2320127002,2016-05-02 05:00:00,0,0.0,55,0
2320127002,2016-05-02 06:00:00,0,0.0,55,0
2320127002,2016-05-02 07:00:00,0,0.0,55,0
2320127002,2016-05-02 08:00:00,0,0.0,55,0
2320127002,2016-05-02 09:00:00,0,0.0,55,0
2320127002,2016-05-02 10:00:00,0,0.0,55,0
2320127002,2016-05-02 11:00:00,0,0.0,55,0
2320127002,2016-05-02 12:00:00,0,0.0,55,0
2320127002,2016-05-02 13:00:00,0,0.0,55,0
2320127002,2016-05-02 14:00:00,0,0.0,55,0
2320127002,2016-05-02 15:00:00,0,0.0,55,0
2320127002,2016-05-02 16:00:00,0,0.0,55,0
2320127002,2016-05-02 17:00:00,0,0.0,55,0
2320127002,2016-05-02 18:00:00,0,0.0,55,0
2320127002,2016-05-02 19:00:00,7,0.116667,71,151
2320127002,2016-05-02 20:00:00,29,0.483333,117,860
2320127002,2016-05-02 21:00:00,41,0.683333,127,1054
2320127002,2016-05-02 22:00:00,13,0.216667,79,195
2320127002,2016-05-02 23:00:00,0,0.0,55,0
2320127002,2016-05-03 00:00:00,0,0.0,55,0
2320127002,2016-05-03 01:00:00,0,0.0,55,0
2320127002,2016-05-03 02:00:00,0,0.0,55,0
2320127002,2016-05-03 03:00:00,0,0.0,55,0
2320127002,2016-05-03 04:00:00,0,0.0,55,0
2320127002,2016-05-03 05:00:00,19,0.316667,95,453
2320127002,2016-05-03 06:00:00,22,0.366667,97,451
2320127002,2016-05-03 07:00:00,40,0.666667,128,1053
2320127002,2016-05-03 08:00:00,24,0.4,101,473
2320127002,2016-05-03 09:00:00,0,0.0,56,0
2320127002,2016-05-03 10:00:00,0,0.0,55,0
2320127002,2016-05-03 11:00:00,0,0.0,55,0
2320127002,2016-05-03 12:00:00,0,0.0,55,0
2320127002,2016-05-03 13:00:00,0,0.0,55,0
2320127002,2016-05-03 14:00:00,0,0.0,55,0
2320127002,2016-05-03 15:00:00,0,0.0,55,0
2320127002,2016-05-03 16:00:00,0,0.0,55,0
2320127002,2016-05-03 17:00:00,3,0.05,62,49
2320127002,2016-05-03 18:00:00,15,0.25,83,261
2320127002,2016-05-03 19:00:00,28,0.466667,113,720
2320127002,2016-05-03 20:00:00,61,1.016667,172,1940
2320127002,2016-05-03 21:00:00,27,0.45,110,656
2320127002,2016-05-03 22:00:00,46,0.766667,141,1364
2320127002,2016-05-03 23:00:00,1,0.016667,58,23
2320127002,2016-05-04 00:00:00,0,0.0,55,0
2320127002,2016-05-04 01:00:00,0,0.0,55,0
2320127002,2016-05-04 02:00:00,0,0.0,55,0
2320127002,2016-05-04 03:00:00,0,0.0,55,0
2320127002,2016-05-04 04:00:00,3,0.05,61,58
2320127002,2016-05-04 05:00:00,0,0.0,55,0
2320127002,2016-05-04 06:00:00,16,0.266667,83,269
2320127002,2016-05-04 07:00:00,33,0.55,123,874
2320127002,2016-05-04 08:00:00,0,0.0,55,0
2320127002,2016-05-04 09:00:00,0,0.0,55,0
2320127002,2016-05-04 10:00:00,0,0.0,55,0
2320127002,2016-05-04 11:00:00,0,0.0,55,0
2320127002,2016-05-04 12:00:00,0,0.0,55,0
2320127002,2016-05-04 13:00:00,0,0.0,55,0
2320127002,2016-05-04 14:00:00,0,0.0,55,0
2320127002,2016-05-04 15:00:00,0,0.0,55,0
2320127002,2016-05-04 16:00:00,0,0.0,55,0
2320127002,2016-05-04 17:00:00,0,0.0,55,0
2320127002,2016-05-04 18:00:00,0,0.0,55,0
2320127002,2016-05-04 19:00:00,0,0.0,55,0
2320127002,2016-05-04 20:00:00,0,0.0,55,0
2320127002,2016-05-04 21:00:00,0,0.0,55,0
2320127002,2016-05-04 22:00:00,0,0.0,55,0
2320127002,2016-05-04 23:00:00,0,0.0,55,0
2320127002,2016-05-05 00:00:00,0,0.0,55,0
2320127002,2016-05-05 01:00:00,0,0.0,55,0
2320127002,2016-05-05 02:00:00,0,0.0,55,0
2320127002,2016-05-05 03:00:00,0,0.0,55,0
2320127002,2016-05-05 04:00:00,0,0.0,55,0
2320127002,2016-05-05 05:00:00,0,0.0,55,0
2320127002,2016-05-05 06:00:00,18,0.3,90,383
2320127002,2016-05-05 07:00:00,31,0.516667,115,687
2320127002,2016-05-05 08:00:00,26,0.433333,105,604
2320127002,2016-05-05 09:00:00,34,0.566667,109,782
2320127002,2016-05-05 10:00:00,27,0.45,108,601
2320127002,2016-05-05 11:00:00,23,0.383333,97,427
2320127002,2016-05-05 12:00:00,18,0.3,93,456
2320127002,2016-05-05 13:00:00,8,0.133333,68,98
2320127002,2016-05-05 14:00:00,0,0.0,55,0
2320127002,2016-05-05 15:00:00,0,0.0,55,0
2320127002,2016-05-05 16:00:00,0,0.0,55,0
2320127002,2016-05-05 17:00:00,4,0.066667,62,68
2320127002,2016-05-05 18:00:00,6,0.1,68,111
2320127002,2016-05-05 19:00:00,20,0.333333,94,441
2320127002,2016-05-05 20:00:00,15,0.25,83,267
2320127002,2016-05-05 21:00:00,11,0.183333,75,219
2320127002,2016-05-05 22:00:00,4,0.066667,62,58
2320127002,2016-05-05 23:00:00,0,0.0,55,0
2320127002,2016-05-06 00:00:00,0,0.0,55,0
2320127002,2016-05-06 01:00:00,0,0.0,55,0
2320127002,2016-05-06 02:00:00,0,0.0,55,0
2320127002,2016-05-06 03:00:00,0,0.0,55,0
2320127002,2016-05-06 04:00:00,0,0.0,55,0
2320127002,2016-05-06 05:00:00,7,0.116667,69,178
2320127002,2016-05-06 06:00:00,29,0.483333,109,575
2320127002,2016-05-06 07:00:00,19,0.316667,94,478
2320127002,2016-05-06 08:00:00,13,0.216667,82,267
2320127002,2016-05-06 09:00:00,17,0.283333,97,600
2320127002,2016-05-06 10:00:00,25,0.416667,115,843
2320127002,2016-05-06 11:00:00,27,0.45,110,676
2320127002,2016-05-06 12:00:00,15,0.25,86,378
2320127002,2016-05-06 13:00:00,0,0.0,55,0
2320127002,2016-05-06 14:00:00,0,0.0,55,0
2320127002,2016-05-06 15:00:00,0,0.0,55,0
2320127002,2016-05-06 16:00:00,0,0.0,55,0
2320127002,2016-05-06 17:00:00,0,0.0,55,0
2320127002,2016-05-06 18:00:00,0,0.0,55,0
2320127002,2016-05-06 19:00:00,0,0.0,55,0
2320127002,2016-05-06 20:00:00,12,0.2,77,210
2320127002,2016-05-06 21:00:00,15,0.25,82,227
2320127002,2016-05-06 22:00:00,17,0.283333,87,315
2320127002,2016-05-06 23:00:00,8,0.133333,70,131
2320127002,2016-05-07 00:00:00,0,0.0,55,0
2320127002,2016-05-07 01:00:00,0,0.0,55,0
2320127002,2016-05-07 02:00:00,0,0.0,55,0
2320127002,2016-05-07 03:00:00,0,0.0,55,0
2320127002,2016-05-07 04:00:00,0,0.0,55,0
2320127002,2016-05-07 05:00:00,13,0.216667,80,277
2320127002,2016-05-07 06:00:00,10,0.166667,79,322
2320127002,2016-05-07 07:00:00,14,0.233333,82,277
2320127002,2016-05-07 08:00:00,18,0.3,105,708
2320127002,2016-05-07 09:00:00,33,0.55,126,954
2320127002,2016-05-07 10:00:00,16,0.266667,89,388
2320127002,2016-05-07 11:00:00,15,0.25,87,322
2320127002,2016-05-07 12:00:00,25,0.416667,100,460
2320127002,2016-05-07 13:00:00,12,0.2,87,464
2320127002,2016-05-07 14:00:00,25,0.416667,108,688
2320127002,2016-05-07 15:00:00,32,0.533333,120,753
2320127002,2016-05-07 16:00:00,26,0.433333,104,488
2320127002,2016-05-07 17:00:00,16,0.266667,84,303
2320127002,2016-05-07 18:00:00,0,0.0,55,0
2320127002,2016-05-07 19:00:00,0,0.0,55,0
2320127002,2016-05-07 20:00:00,6,0.1,66,86
2320127002,2016-05-07 21:00:00,16,0.266667,86,245
2320127002,2016-05-07 22:00:00,27,0.45,102,410
2320127002,2016-05-07 23:00:00,15,0.25,83,234
2320127002,2016-05-08 00:00:00,0,0.0,55,0
2320127002,2016-05-08 01:00:00,0,0.0,55,0
2320127002,2016-05-08 02:00:00,0,0.0,55,0
2320127002,2016-05-08 03:00:00,0,0.0,55,0
2320127002,2016-05-08 04:00:00,0,0.0,55,0
2320127002,2016-05-08 05:00:00,0,0.0,55,0
2320127002,2016-05-08 06:00:00,0,0.0,55,0
2320127002,2016-05-08 07:00:00,0,0.0,55,0
2320127002,2016-05-08 08:00:00,9,0.15,74,156
2320127002,2016-05-08 09:00:00,14,0.233333,82,248
2320127002,2016-05-08 10:00:00,22,0.366667,97,444
2320127002,2016-05-08 11:00:00,24,0.4,102,520
2320127002,2016-05-08 12:00:00,22,0.366667,105,633
2320127002,2016-05-08 13:00:00,27,0.45,109,621
2320127002,2016-05-08 14:00:00,2,0.033333,59,36
2320127002,2016-05-08 15:00:00,0,0.0,55,0
2320127002,2016-05-08 16:00:00,9,0.15,72,148
2320127002,2016-05-08 17:00:00,24,0.4,100,475
2320127002,2016-05-08 18:00:00,19,0.316667,93,376
2320127002,2016-05-08 19:00:00,23,0.383333,96,381
2320127002,2016-05-08 20:00:00,11,0.183333,79,164
2320127002,2016-05-08 21:00:00,18,0.3,90,327
2320127002,2016-05-08 22:00:00,12,0.2,82,231
2320127002,2016-05-08 23:00:00,11,0.183333,85,393
2320127002,2016-05-09 00:00:00,16,0.266667,87,317
2320127002,2016-05-09 01:00:00,18,0.3,91,390
2320127002,2016-05-09 02:00:00,0,0.0,55,0
2320127002,2016-05-09 03:00:00,0,0.0,55,0
2320127002,2016-05-09 04:00:00,0,0.0,55,0
2320127002,2016-05-09 05:00:00,4,0.066667,65,95
2320127002,2016-05-09 06:00:00,12,0.2,80,224
2320127002,2016-05-09 07:00:00,22,0.366667,105,713
2320127002,2016-05-09 08:00:00,11,0.183333,78,162
2320127002,2016-05-09 09:00:00,10,0.166667,76,184
2320127002,2016-05-09 10:00:00,11,0.183333,75,165
2320127002,2016-05-09 11:00:00,0,0.0,55,0
2320127002,2016-05-09 12:00:00,0,0.0,55,0
2320127002,2016-05-09 13:00:00,0,0.0,55,0
2320127002,2016-05-09 14:00:00,0,0.0,58,0
2320127002,2016-05-09 15:00:00,19,0.316667,98,524
2320127002,2016-05-09 16:00:00,12,0.2,81,177
2320127002,2016-05-09 17:00:00,10,0.166667,73,139
2320127002,2016-05-09 18:00:00,0,0.0,55,0
2320127002,2016-05-09 19:00:00,0,0.0,55,0
2320127002,2016-05-09 20:00:00,0,0.0,55,0
2320127002,2016-05-09 21:00:00,0,0.0,55,0
2320127002,2016-05-09 22:00:00,0,0.0,55,0
2320127002,2016-05-09 23:00:00,0,0.0,55,0
2320127002,2016-05-10 00:00:00,0,0.0,55,0
2320127002,2016-05-10 01:00:00,0,0.0,55,0
2320127002,2016-05-10 02:00:00,0,0.0,55,0
2320127002,2016-05-10 03:00:00,0,0.0,55,0
2320127002,2016-05-10 04:00:00,0,0.0,55,0
2320127002,2016-05-10 05:00:00,0,0.0,55,0
2320127002,2016-05-10 06:00:00,6,0.1,67,71
2320127002,2016-05-10 07:00:00,21,0.35,94,364
2320127002,2016-05-10 08:00:00,11,0.183333,78,182
2320127002,2016-05-10 09:00:00,20,0.333333,92,362
2320127002,2016-05-10 10:00:00,18,0.3,93,493
2320127002,2016-05-10 11:00:00,38,0.633333,137,1122
2320127002,2016-05-10 12:00:00,32,0.533333,125,947
2320127002,2016-05-10 13:00:00,17,0.283333,88,327
2320127002,2016-05-10 14:00:00,17,0.283333,87,283
2320127002,2016-05-10 15:00:00,19,0.316667,94,485
2320127002,2016-05-10 16:00:00,25,0.416667,103,483
2320127002,2016-05-10 17:00:00,13,0.216667,80,172
2320127002,2016-05-10 18:00:00,20,0.333333,94,427
2320127002,2016-05-10 19:00:00,13,0.216667,80,194
2320127002,2016-05-10 20:00:00,18,0.3,89,300
2320127002,2016-05-10 21:00:00,2,0.033333,58,15
2320127002,2016-05-10 22:00:00,0,0.0,55,0
2320127002,2016-05-10 23:00:00,0,0.0,55,0
2320127002,2016-05-11 00:00:00,0,0.0,55,0
2320127002,2016-05-11 01:00:00,0,0.0,55,0
2320127002,2016-05-11 02:00:00,0,0.0,55,0
2320127002,2016-05-11 03:00:00,0,0.0,55,0
2320127002,2016-05-11 04:00:00,0,0.0,55,0
2320127002,2016-05-11 05:00:00,0,0.0,55,0
2320127002,2016-05-11 06:00:00,0,0.0,55,0
2320127002,2016-05-11 07:00:00,0,0.0,55,0
2320127002,2016-05-11 08:00:00,0,0.0,55,0
2320127002,2016-05-11 09:00:00,1,0.016667,57,4
2320127002,2016-05-11 10:00:00,25,0.416667,102,472
2320127002,2016-05-11 11:00:00,17,0.283333,89,348
2320127002,2016-05-11 12:00:00,24,0.4,100,446
2320127002,2016-05-11 13:00:00,14,0.233333,81,283
2320127002,2016-05-11 14:00:00,11,0.183333,78,241
2320127002,2016-05-11 15:00:00,20,0.333333,92,364
2320127002,2016-05-11 16:00:00,20,0.333333,97,493
2320127002,2016-05-11 17:00:00,34,0.566667,127,999
2320127002,2016-05-11 18:00:00,9,0.15,74,172
2320127002,2016-05-11 19:00:00,17,0.283333,87,324
2320127002,2016-05-11 20:00:00,30,0.5,115,723
2320127002,2016-05-11 21:00:00,25,0.416667,102,522
2320127002,2016-05-11 22:00:00,32,0.533333,113,605
2320127002,2016-05-11 23:00:00,21,0.35,95,428
2320127002,2016-05-12 00:00:00,0,0.0,55,0
2320127002,2016-05-12 01:00:00,0,0.0,55,0
2320127002,2016-05-12 02:00:00,0,0.0,56,0
2320127002,2016-05-12 03:00:00,0,0.0,55,0
2320127002,2016-05-12 04:00:00,0,0.0,55,0
2320127002,2016-05-12 05:00:00,0,0.0,55,0
2320127002,2016-05-12 06:00:00,0,0.0,55,0
2320127002,2016-05-12 07:00:00,0,0.0,55,0
2320127002,2016-05-12 08:00:00,0,0.0,55,0
2320127002,2016-05-12 09:00:00,8,0.133333,70,119
2320127002,2016-05-12 10:00:00,30,0.5,118,817
2320127002,2016-05-12 11:00:00,26,0.433333,100,426
2320127002,2016-05-12 12:00:00,28,0.466667,107,535
2320127002,2016-05-12 13:00:00,16,0.266667,89,402
2320127002,2016-05-12 14:00:00,16,0.266667,83,265
2347167796,2016-04-12 00:00:00,0,0.0,56,0
2347167796,2016-04-12 01:00:00,0,0.0,56,0
2347167796,2016-04-12 02:00:00,0,0.0,56,0
2347167796,2016-04-12 03:00:00,0,0.0,56,0
2347167796,2016-04-12 04:00:00,0,0.0,56,0
2347167796,2016-04-12 05:00:00,0,0.0,56,0
2347167796,2016-04-12 06:00:00,0,0.0,56,0
2347167796,2016-04-12 07:00:00,22,0.366667,101,397
2347167796,2016-04-12 08:00:00,48,0.8,167,1195
2347167796,2016-04-12 09:00:00,13,0.216667,85,193
2347167796,2016-04-12 10:00:00,7,0.116667,74,111
2347167796,2016-04-12 11:00:00,29,0.483333,122,169
2347167796,2016-04-12 12:00:00,11,0.183333,83,179
2347167796,2016-04-12 13:00:00,22,0.366667,105,371
2347167796,2016-04-12 14:00:00,32,0.533333,134,47
2347167796,2016-04-12 15:00:00,41,0.683333,163,337
2347167796,2016-04-12 16:00:00,13,0.216667,84,135
2347167796,2016-04-12 17:00:00,17,0.283333,94,433
2347167796,2016-04-12 18:00:00,36,0.6,154,1546
2347167796,2016-04-12 19:00:00,19,0.316667,93,355
2347167796,2016-04-12 20:00:00,46,0.766667,151,1391
2347167796,2016-04-12 21:00:00,73,1.216667,224,3229
2347167796,2016-04-12 22:00:00,1,0.016667,59,25
2347167796,2016-04-12 23:00:00,0,0.0,57,0
2347167796,2016-04-13 00:00:00,0,0.0,58,0
2347167796,2016-04-13 01:00:00,0,0.0,58,0
2347167796,2016-04-13 02:00:00,0,0.0,57,0
2347167796,2016-04-13 03:00:00,0,0.0,56,0
2347167796,2016-04-13 04:00:00,0,0.0,57,0
2347167796,2016-04-13 05:00:00,0,0.0,57,0
2347167796,2016-04-13 06:00:00,1,0.016667,59,6
2347167796,2016-04-13 07:00:00,62,1.033333,185,2581
2347167796,2016-04-13 08:00:00,25,0.416667,125,1175
2347167796,2016-04-13 09:00:00,2,0.033333,64,12
2347167796,2016-04-13 10:00:00,11,0.183333,76,158
2347167796,2016-04-13 11:00:00,5,0.083333,67,59
2347167796,2016-04-13 12:00:00,17,0.283333,97,366
2347167796,2016-04-13 13:00:00,34,0.566667,121,1200
2347167796,2016-04-13 14:00:00,11,0.183333,77,112
2347167796,2016-04-13 15:00:00,9,0.15,75,154
2347167796,2016-04-13 16:00:00,16,0.266667,91,311
2347167796,2016-04-13 17:00:00,8,0.133333,73,122
2347167796,2016-04-13 18:00:00,35,0.583333,140,1280
2347167796,2016-04-13 19:00:00,2,0.033333,63,14
2347167796,2016-04-13 20:00:00,15,0.25,86,489
2347167796,2016-04-13 21:00:00,59,0.983333,174,2197
2347167796,2016-04-13 22:00:00,4,0.066667,65,116
2347167796,2016-04-13 23:00:00,0,0.0,58,0
2347167796,2016-04-14 00:00:00,1,0.016667,59,8
2347167796,2016-04-14 01:00:00,0,0.0,58,0
2347167796,2016-04-14 02:00:00,0,0.0,57,0
2347167796,2016-04-14 03:00:00,0,0.0,57,0
2347167796,2016-04-14 04:00:00,0,0.0,57,0
2347167796,2016-04-14 05:00:00,0,0.0,57,0
2347167796,2016-04-14 06:00:00,2,0.033333,60,12
2347167796,2016-04-14 07:00:00,72,1.2,197,2706
2347167796,2016-04-14 08:00:00,24,0.4,119,1041
2347167796,2016-04-14 09:00:00,10,0.166667,80,264
2347167796,2016-04-14 10:00:00,12,0.2,84,370
2347167796,2016-04-14 11:00:00,12,0.2,82,283
2347167796,2016-04-14 12:00:00,10,0.166667,82,382
2347167796,2016-04-14 13:00:00,56,0.933333,173,2423
2347167796,2016-04-14 14:00:00,16,0.266667,86,275
2347167796,2016-04-14 15:00:00,9,0.15,77,170
2347167796,2016-04-14 16:00:00,12,0.2,77,117
2347167796,2016-04-14 17:00:00,8,0.133333,70,99
2347167796,2016-04-14 18:00:00,39,0.65,144,1364
2347167796,2016-04-14 19:00:00,8,0.133333,72,137
2347167796,2016-04-14 20:00:00,2,0.033333,64,53
2347167796,2016-04-14 21:00:00,7,0.116667,77,305
2347167796,2016-04-14 22:00:00,5,0.083333,66,120
2347167796,2016-04-14 23:00:00,0,0.0,57,0
2347167796,2016-04-15 00:00:00,0,0.0,57,0
2347167796,2016-04-15 01:00:00,0,0.0,57,0
2347167796,2016-04-15 02:00:00,2,0.033333,60,12
2347167796,2016-04-15 03:00:00,0,0.0,57,0
2347167796,2016-04-15 04:00:00,0,0.0,57,0
2347167796,2016-04-15 05:00:00,0,0.0,57,0
2347167796,2016-04-15 06:00:00,1,0.016667,59,9
2347167796,2016-04-15 07:00:00,69,1.15,194,2813
2347167796,2016-04-15 08:00:00,25,0.416667,121,1077
2347167796,2016-04-15 09:00:00,16,0.266667,86,291
2347167796,2016-04-15 10:00:00,4,0.066667,67,51
2347167796,2016-04-15 11:00:00,10,0.166667,76,146
2347167796,2016-04-15 12:00:00,14,0.233333,85,259
2347167796,2016-04-15 13:00:00,15,0.25,93,359
2347167796,2016-04-15 14:00:00,8,0.133333,74,131
2347167796,2016-04-15 15:00:00,2,0.033333,63,15
2347167796,2016-04-15 16:00:00,16,0.266667,87,323
2347167796,2016-04-15 17:00:00,2,0.033333,63,73
2347167796,2016-04-15 18:00:00,51,0.85,198,2499
2347167796,2016-04-15 19:00:00,39,0.65,174,1137
2347167796,2016-04-15 20:00:00,28,0.466667,118,732
2347167796,2016-04-15 21:00:00,16,0.266667,91,294
2347167796,2016-04-15 22:00:00,17,0.283333,86,244
2347167796,2016-04-15 23:00:00,0,0.0,56,0
2347167796,2016-04-16 00:00:00,0,0.0,56,0
2347167796,2016-04-16 01:00:00,0,0.0,56,0
2347167796,2016-04-16 02:00:00,0,0.0,56,0
2347167796,2016-04-16 03:00:00,0,0.0,56,0
2347167796,2016-04-16 04:00:00,0,0.0,56,0
2347167796,2016-04-16 05:00:00,0,0.0,56,0
2347167796,2016-04-16 06:00:00,0,0.0,56,0
2347167796,2016-04-16 07:00:00,34,0.566667,124,1446
2347167796,2016-04-16 08:00:00,130,2.166667,334,5291
2347167796,2016-04-16 09:00:00,132,2.2,329,5249
2347167796,2016-04-16 10:00:00,24,0.4,106,468
2347167796,2016-04-16 11:00:00,31,0.516667,122,869
2347167796,2016-04-16 12:00:00,23,0.383333,100,529
2347167796,2016-04-16 13:00:00,13,0.216667,84,352
2347167796,2016-04-16 14:00:00,0,0.0,56,0
2347167796,2016-04-16 15:00:00,0,0.0,56,0
2347167796,2016-04-16 16:00:00,0,0.0,57,0
2347167796,2016-04-16 17:00:00,36,0.6,160,1344
2347167796,2016-04-16 18:00:00,40,0.666667,180,2139
2347167796,2016-04-16 19:00:00,35,0.583333,127,943
2347167796,2016-04-16 20:00:00,48,0.8,150,1496
2347167796,2016-04-16 21:00:00,47,0.783333,138,1571
2347167796,2016-04-16 22:00:00,17,0.283333,95,547
2347167796,2016-04-16 23:00:00,0,0.0,57,0
2347167796,2016-04-17 00:00:00,0,0.0,57,0
2347167796,2016-04-17 01:00:00,0,0.0,57,0
2347167796,2016-04-17 02:00:00,0,0.0,57,0
2347167796,2016-04-17 03:00:00,0,0.0,57,0
2347167796,2016-04-17 04:00:00,1,0.016667,58,8
2347167796,2016-04-17 05:00:00,0,0.0,57,0
2347167796,2016-04-17 06:00:00,0,0.0,56,0
2347167796,2016-04-17 07:00:00,3,0.05,61,20
2347167796,2016-04-17 08:00:00,3,0.05,61,22
2347167796,2016-04-17 09:00:00,8,0.133333,73,161
2347167796,2016-04-17 10:00:00,31,0.516667,111,541
2347167796,2016-04-17 11:00:00,48,0.8,160,1489
2347167796,2016-04-17 12:00:00,2,0.033333,62,21
2347167796,2016-04-17 13:00:00,35,0.583333,124,872
2347167796,2016-04-17 14:00:00,32,0.533333,113,578
2347167796,2016-04-17 15:00:00,11,0.183333,89,219
2347167796,2016-04-17 16:00:00,8,0.133333,74,57
